arm,strength,seed,instrument,net_annual,t_neff,ic_mean,ic_ci_low,positive,t_fix,ic_ci_low_fix,positive_fix
pos,15.0,3514,ml,0.1817107083734573,1.4069870261381672,0.03359377499582954,0.023924971507008827,False,1.4069870261381672,0.023924971507008827,False
pos,15.0,3514,simple,0.20116324052902848,2.0367968180331477,0.03815053011495861,0.03014284245721483,True,2.0367968180331473,0.03014284245721483,True
pos,15.0,3515,ml,0.022135324337650558,0.4116473404830183,0.030886370348287208,0.021698760286542086,False,0.4116473404830183,0.021698760286542086,False
pos,15.0,3515,simple,0.11373643691370175,0.16037948547165368,0.037567753314918205,0.02919062771663449,False,2.384212456681173,0.02919062771663449,True
pos,15.0,3516,ml,0.131938707967173,2.1825717552477206,0.03752633561601313,0.030407202204655297,True,2.1825717552477206,0.030407202204655297,True
pos,15.0,3516,simple,0.13803275200544748,0.14559719687557446,0.04148710746434496,0.033931030743711316,False,2.164457938169157,0.03393103074371131,True
pos,15.0,3517,ml,0.07560686236203341,0.13541576778870915,0.02731658488638174,0.018617897151975253,False,2.0131001134178694,0.018617897151975253,True
pos,15.0,3517,simple,0.13962830084377004,3.5525917871735917,0.03698743575099943,0.0295880057678118,True,3.5525917871735917,0.0295880057678118,True
pos,15.0,3518,ml,-0.002871118967849953,-0.04844782553160573,0.023541320701521505,0.014232079768649606,False,-0.04844782553160573,0.014232079768649606,False
pos,15.0,3518,simple,0.06960018628451693,0.8914122194130051,0.03526130840685789,0.026289088994645788,False,0.8914122194130051,0.02628908899464579,False
pos,15.0,3519,ml,0.054004754296300375,0.07143059395386175,0.03148021890379697,0.024072370379294508,False,1.0618921203799025,0.024072370379294508,False
pos,15.0,3519,simple,0.17257816331689826,3.038851442579295,0.038424550402685345,0.03102695081581256,True,3.038851442579295,0.03102695081581256,True
pos,20.0,4000,ml,0.2132835450950524,5.3609962471434764,0.04441618033010109,0.035011542390808156,True,5.360996247143477,0.035011542390808156,True
pos,20.0,4000,simple,0.296108405452441,7.309253387366041,0.054139881195196526,0.046292969169623055,True,7.309253387366041,0.046292969169623055,True
pos,20.0,4001,ml,0.2199658099126975,3.8223694724909647,0.0428098582201344,0.035321812219187274,True,3.8223694724909647,0.035321812219187274,True
pos,20.0,4001,simple,0.28349057024886715,4.853336845687833,0.04945506746387876,0.042188482994124185,True,4.853336845687833,0.042188482994124185,True
pos,20.0,4002,ml,0.13123057428484222,3.3761607449147655,0.04139632254717617,0.03424986342210131,True,3.3761607449147655,0.03424986342210131,True
pos,20.0,4002,simple,0.14150581915085686,2.631705885176722,0.04475693189897319,0.037560782208904464,True,2.631705885176722,0.037560782208904464,True
pos,20.0,4003,ml,0.1258595228163607,0.19417137412488267,0.03905409744842063,0.029023477375412464,False,2.8865649965018076,0.029023477375412464,True
pos,20.0,4003,simple,0.14013578950105807,0.2126020708990171,0.04379944210693987,0.034369767210102854,False,3.160557001807071,0.03436976721010285,True
pos,20.0,4004,ml,0.14640739360353808,3.497415250348869,0.03983560058792833,0.03216716707330884,True,3.497415250348869,0.03216716707330884,True
pos,20.0,4004,simple,0.1941396091975862,4.017769175822395,0.04650748454721695,0.03931242161502879,True,4.017769175822395,0.03931242161502879,True
pos,20.0,4005,ml,0.1384740970732843,3.581386546872003,0.03679023383668655,0.027082025857940676,True,3.581386546872003,0.027082025857940676,True
pos,20.0,4005,simple,0.22236366828923648,4.764840242242184,0.04589136237019079,0.03780724157796128,True,4.764840242242184,0.03780724157796128,True
pos,20.0,4006,ml,0.1635895350296301,2.8965777420756558,0.04083927940108082,0.03270870689288016,True,2.8965777420756558,0.03270870689288016,True
pos,20.0,4006,simple,0.16025815337575147,2.2320547653300067,0.04740270477122888,0.03986281661681802,True,2.2320547653300062,0.03986281661681802,True
pos,20.0,4007,ml,0.18744210668421762,0.3142556094092569,0.0455894737874102,0.03725931319624179,False,4.671745493708486,0.03725931319624179,True
pos,20.0,4007,simple,0.18801565947669097,4.3109818738706425,0.05055490545732856,0.0433723341604418,True,4.3109818738706425,0.0433723341604418,True
pos,20.0,4008,ml,0.12721805460509755,1.309027693220428,0.043925886264110196,0.03411517236868648,False,1.309027693220428,0.03411517236868648,False
pos,20.0,4008,simple,0.21166999882912046,4.220516297856607,0.05267717960970796,0.04474256534191583,True,4.220516297856607,0.04474256534191583,True
pos,20.0,4009,ml,0.11880491634478824,0.19829304165604855,0.040437555895035976,0.03082504986797919,False,2.9478379893737103,0.03082504986797919,True
pos,20.0,4009,simple,0.1408880621563035,3.0866522863122436,0.046666025633554396,0.037623247154757164,True,3.0866522863122436,0.037623247154757164,True
pos,20.0,4010,ml,0.15131195073641204,3.501123291552307,0.03690644171098574,0.02987241087226431,True,3.501123291552307,0.02987241087226431,True
pos,20.0,4010,simple,0.2161493498075652,5.9281146348940865,0.04621319595799485,0.039071641660155865,True,5.9281146348940865,0.039071641660155865,True
pos,20.0,4011,ml,0.09685241292958788,1.4651410179745492,0.042202881642246746,0.03485178629343505,False,1.4651410179745492,0.03485178629343505,False
pos,20.0,4011,simple,0.11502183872862619,1.6128008151771982,0.045936821330473936,0.03827717332317884,False,1.612800815177198,0.03827717332317884,False
pos,20.0,4012,ml,0.07847560714073736,1.3012515398771232,0.03671711288175468,0.02561493587697872,False,1.301251539877123,0.02561493587697872,False
pos,20.0,4012,simple,0.16638888471569802,0.191577963913888,0.043405397110300434,0.03320517931985782,False,2.848011182015163,0.03320517931985782,True
pos,20.0,4013,ml,0.12895535957139248,1.8584113961081525,0.039755388375226595,0.028610516210046268,False,1.8584113961081523,0.028610516210046268,False
pos,20.0,4013,simple,0.20081118662355812,0.29501002308226176,0.046992575671045124,0.037350271104685855,False,4.3856392842889225,0.037350271104685855,True
pos,20.0,4014,ml,0.1730464251643476,4.664635177185772,0.04070071722209426,0.0313889859801483,True,4.664635177185772,0.0313889859801483,True
pos,20.0,4014,simple,0.20682898641935077,5.344035194424316,0.04761869407957357,0.040119655326117734,True,5.344035194424316,0.040119655326117734,True
pos,20.0,4015,ml,0.10678258319746421,2.6688486142570556,0.041753983649707206,0.03436566464135825,True,2.6688486142570556,0.03436566464135825,True
pos,20.0,4015,simple,0.23792153976121058,5.016842898969816,0.04852737988399243,0.040864267311828115,True,5.0168428989698155,0.040864267311828115,True
pos,20.0,4016,ml,0.25555480357619786,6.363483469675924,0.04690364039124793,0.03782376605601737,True,6.363483469675924,0.03782376605601737,True
pos,20.0,4016,simple,0.25379995814409934,5.982916482071036,0.052003632520969546,0.043555521599096814,True,5.982916482071036,0.043555521599096814,True
pos,20.0,4017,ml,0.125687862182772,2.554781503792252,0.03130001955122758,0.02166640577583464,True,2.554781503792252,0.02166640577583464,True
pos,20.0,4017,simple,0.18373915484140113,4.150312283147321,0.04220178945364553,0.03459199546009803,True,4.150312283147321,0.03459199546009803,True
pos,20.0,4018,ml,0.16791710896596304,4.090484861898724,0.03827072966634717,0.03096194174119692,True,4.090484861898724,0.03096194174119692,True
pos,20.0,4018,simple,0.22255122671678695,5.662497788103185,0.048627058590426465,0.041375610788871656,True,5.662497788103185,0.041375610788871656,True
pos,20.0,4019,ml,0.18418053313355784,4.153091553692456,0.0525153552907302,0.04362359568554379,True,4.153091553692456,0.04362359568554379,True
pos,20.0,4019,simple,0.24894512214756884,0.33670167507219,0.05531722591949401,0.04668571323714989,False,5.005430248960474,0.04668571323714989,True
pos,30.0,5000,ml,0.28348929899803965,3.2696895935635415,0.069935671355921,0.06195748854018633,True,3.2696895935635415,0.06195748854018633,True
pos,30.0,5000,simple,0.2395503904536996,2.5176300777930543,0.07048425583825763,0.062471382320764095,True,2.5176300777930543,0.062471382320764095,True
pos,30.0,5001,ml,0.26085960659909035,6.942785498890432,0.062257037514666956,0.055275188292670654,True,6.942785498890432,0.055275188292670654,True
pos,30.0,5001,simple,0.2704577535941759,6.494427741291991,0.06468897850402296,0.05765879774423351,True,6.49442774129199,0.05765879774423351,True
pos,30.0,5002,ml,0.27129133958634244,6.131394700855207,0.05910293947349839,0.04966131631325887,True,6.131394700855207,0.04966131631325887,True
pos,30.0,5002,simple,0.3035315522279064,5.422381587953857,0.06952246529679834,0.06265522762323097,True,5.422381587953857,0.06265522762323097,True
pos,30.0,5003,ml,0.281106372286824,3.4184830147224994,0.06453400576427537,0.0559115049481312,True,3.4184830147224994,0.0559115049481312,True
pos,30.0,5003,simple,0.29413710987836306,3.953124927126966,0.07023665388485491,0.06168480990522955,True,3.953124927126966,0.06168480990522955,True
pos,30.0,5004,ml,0.33183081264769254,6.504888364956666,0.062025073788662025,0.053152025640913654,True,6.504888364956668,0.05315202564091365,True
pos,30.0,5004,simple,0.3546409705095282,6.363542473570904,0.06679894870569587,0.0589247336861895,True,6.363542473570904,0.0589247336861895,True
pos,30.0,5005,ml,0.286457303117802,0.43599671052774724,0.06585134866966895,0.05845084280097877,False,6.481557072310217,0.05845084280097877,True
pos,30.0,5005,simple,0.30575475154130843,7.360139177688159,0.0690918347921693,0.06188400058543695,True,7.360139177688159,0.06188400058543695,True
pos,30.0,5006,ml,0.30309214063662443,7.264277711754687,0.05819711795458074,0.049839378515967314,True,7.264277711754687,0.049839378515967314,True
pos,30.0,5006,simple,0.2958101074439728,0.45887589972878884,0.06422730257151404,0.05619272797121316,False,6.821680671855809,0.05619272797121316,True
pos,30.0,5007,ml,0.27236665183109265,4.73161356902963,0.07386367241333025,0.06480236880593743,True,4.73161356902963,0.06480236880593743,True
pos,30.0,5007,simple,0.3135791635729729,0.3738956873514285,0.07735552473416551,0.06842401720762106,False,5.558358992492242,0.06842401720762106,True
pos,30.0,5008,ml,0.2895631820172285,0.40463576622364245,0.06716009058813033,0.05826209118283257,False,6.015343118304568,0.05826209118283257,True
pos,30.0,5008,simple,0.3181968480702538,0.31697746658206033,0.07416354502966234,0.06471279939183264,False,4.712208809559764,0.06471279939183264,True
pos,30.0,5009,ml,0.206095601714729,3.5696275711683434,0.05976177394407769,0.0465174149521697,True,3.5696275711683434,0.0465174149521697,True
pos,30.0,5009,simple,0.2398431590072733,0.28902924967151006,0.06436308892489034,0.052670691048524114,False,4.296728695602554,0.052670691048524114,True
pos,30.0,5010,ml,0.2761405645223654,0.3658731296680558,0.05733339878349793,0.04890099163268924,False,5.4390950984418955,0.04890099163268924,True
pos,30.0,5010,simple,0.2949896756095155,0.40535324697480724,0.06341157822352242,0.05588247721710514,False,6.026009236476262,0.05588247721710514,True
pos,30.0,5011,ml,0.26812784197919204,0.34069012702574275,0.06376944095443768,0.05486130010012086,False,5.064722849897366,0.05486130010012086,True
pos,30.0,5011,simple,0.31509206818175695,0.3953640684722021,0.06790867414927136,0.0584548965586126,False,5.877509422127297,0.0584548965586126,True
pos,30.0,5012,ml,0.28966158084644605,5.119508061937621,0.06385498914445559,0.05410356094496148,True,5.119508061937621,0.05410356094496148,True
pos,30.0,5012,simple,0.33053220317319887,4.6781691428174,0.06868620846396811,0.0601815028068898,True,4.6781691428174,0.0601815028068898,True
pos,30.0,5013,ml,0.30313900353777934,0.33825828004321556,0.0648951809167657,0.0567753153700853,False,5.028570845472158,0.0567753153700853,True
pos,30.0,5013,simple,0.3280765995643622,6.83313418623909,0.06839799220659137,0.059312360797635306,True,6.83313418623909,0.059312360797635306,True
pos,30.0,5014,ml,0.32079733108292485,6.953165088551728,0.06469843804579883,0.05536613496616871,True,6.953165088551728,0.05536613496616871,True
pos,30.0,5014,simple,0.37661667132489696,7.517079768736472,0.07053582209582862,0.061961673923690994,True,7.517079768736472,0.061961673923690994,True
pos,30.0,5015,ml,0.19209180704093204,4.122994051439349,0.06396805894915913,0.05388822889558066,True,4.122994051439349,0.05388822889558066,True
pos,30.0,5015,simple,0.2547959296013847,5.125299235793346,0.07094701181443451,0.06338786937036876,True,5.125299235793346,0.06338786937036876,True
pos,30.0,5016,ml,0.2905614815225571,0.4162956406747823,0.061572947625652207,0.05051619078347581,False,6.188679613480316,0.05051619078347581,True
pos,30.0,5016,simple,0.3120413497435931,6.492031112873642,0.0655715140425102,0.05539740717850478,True,6.492031112873642,0.05539740717850478,True
pos,30.0,5017,ml,0.20739030503535089,4.839085510779672,0.06391996957361461,0.05298415988335273,True,4.839085510779672,0.05298415988335273,True
pos,30.0,5017,simple,0.23190250753087807,4.880623151268526,0.0670949583716982,0.056985156361076726,True,4.880623151268526,0.056985156361076726,True
pos,30.0,5018,ml,0.2908546293282889,0.40675775719103385,0.06567932415684721,0.05642258686437087,False,6.046888781906997,0.05642258686437087,True
pos,30.0,5018,simple,0.3138102024811733,6.716017039093663,0.06869130953352215,0.05943996658998854,True,6.716017039093663,0.05943996658998854,True
pos,30.0,5019,ml,0.29359077011649126,7.246376891441351,0.06771542845380502,0.060245001749955736,True,7.246376891441351,0.060245001749955736,True
pos,30.0,5019,simple,0.3136597902859351,7.957094090869242,0.06809592963398953,0.05915869525777627,True,7.957094090869242,0.05915869525777627,True
